Time_s,Alt_km,Lat_deg,Lon_deg,Vel_km_s,Battery_SOC_%,Battery_Temp_K,Att_Err_deg,RW_Momentum_Nms,Angular_Rate_deg_s,Eclipse,Solar_W,CPU_Temp_K,Link_Active,Range_km,Elevation_deg,Doppler_Hz,VerifiedCmds,Attack_Active
450,999.0746525722216,0.0,26.296402637165215,7.354620520868449,80.04774785061359,320,3.7422334565090667,0.0647623061664731,0.14420989240609025,0,219.43158477781316,332.28839877751335,0,12144.474504154474,-59.81309648384635,-17095.550710537547,4,0
460,999.0347269044742,0.0,26.868162015372917,7.354660406222432,80.04862692701113,320,2.112254513492028,0.06976915435921523,0.1666763430825576,0,218.293500622142,331.9508594540131,0,12167.639865032617,-60.040714686209895,-16903.732801360864,5,0
470,998.9940068301748,0.0,27.439927650074374,7.354701085404328,80.04952302164223,320,0.6637121434767721,0.07114433568457858,0.1740216880119074,0,219.51881344054115,332.80743250342516,0,12190.543429534926,-60.26725255019033,-16711.31820586509,5,0
480,998.9524963857675,0.0,28.011699664322286,7.354742554394891,80.05042174042504,320,1.6076809590660848,0.07132123737008494,0.17495990509264686,0,219.7077523623708,331.1072250303574,0,12213.184389985136,-60.492685886566505,-16518.314878813082,5,0
490,998.9101996861818,0.0,28.583478180543125,7.354784809096621,80.051307363673,320,3.2587345004746555,0.06996294447777338,0.17066989309888042,0,218.76487385282746,332.697815606377,0,12235.561949522818,-60.71698987240318,-16324.730739826175,5,0
500,998.8671209244303,0.0,29.15526332052506,7.354827845334178,80.05220902441233,320,4.741364175142901,0.06610290765163057,0.15063306904337354,0,219.91957323199415,334.1726374605952,0,12257.675322056199,-60.940139036050766,-16130.573674405825,6,0
510,998.8232643712045,0.0,29.727055205405918,7.354871658854769,80.05309731717666,320,6.241013828773228,0.06610290765163057,0.15086307621154216,0,218.95707903112185,335.50423966980225,0,12279.523732216336,-61.162107242045735,-15935.851534928763,2,0
520,998.7786343744565,0.0,30.298853955661293,7.35491624532856,80.05398267354063,320,7.332988708188391,0.05738428617661808,0.11046861045631615,0,218.7456582055853,335.25007376397303,0,12301.106415312652,-61.38286767594091,-15740.572141616316,6,0
530,998.7332353589763,0.0,30.870659691092605,7.354961600349093,80.05484717755589,320,8.25752930030237,0.057180075201069824,0.10094478017538534,0,217.24428909906135,333.9341717324628,0,12322.422617289758,-61.60239282909451,-15544.743283478694,5,0
540,998.6870718259652,0.0,31.442472530815255,7.355007719433708,80.0557003165037,320,8.745273273157556,0.047679976929524616,0.06415102387872247,0,216.42600424255843,334.60206651176907,0,12343.47159468555,-61.820654483453616,-15348.372719234952,4,0
550,998.6401483525933,0.0,32.014292593246935,7.355054598023972,80.05657102233822,320,8.845906289634614,0.03701948946163358,0.032511846587390515,0,217.69082008500652,333.7699628624242,0,12364.252614590552,-62.03762369636812,-15151.46817820928,5,0
560,998.5924695915573,0.0,32.58611999609588,7.355102231486118,80.05741846227339,320,8.464981649652787,0.02910284006759478,0.05896839628750416,0,216.01567533209305,334.9381570236414,0,12384.764954608452,-62.25327078547795,-14954.037361204333,5,0
570,998.5440402706272,0.0,33.157954856349214,7.3551506151114925,80.05825988449561,320,7.707054198757144,0.023259675406161626,0.09129520485315973,0,215.5824,333.95777678016407,0,12405.007902817817,-62.467565313718204,-14756.08794135215,4,0
580,998.4948651921841,0.0,33.729797290261466,7.3551997441170025,80.05913095229067,320,6.952605550310119,0.025170643615132292,0.10384798372819516,0,217.71688124480033,333.9462504002859,0,12424.980757734957,-62.68047607449258,-14557.627564943456,5,0
590,998.4449492327549,0.0,34.301647413342984,7.35524961364558,80.06000875661336,320,5.865938648543486,0.02184863153609397,0.13684909008844479,0,218.20191123314595,335.00387444782325,0,12444.682828277902,-62.891971077069286,-14358.663852235843,6,0
600,998.3942973425374,0.0,34.87350534034858,7.355300218766647,80.06088331178927,320,4.630924201388905,0.02136023642191256,0.15951589467716618,0,217.96797266521787,336.73066014977354,0,12464.11343373146,-63.10201753225942,-14159.204398241374,5,0
610,998.3429145449181,0.0,35.44537118526614,7.35535155447659,80.06173766378774,320,3.659775470206001,0.019906122173843906,0.15477990937422928,0,216.513343889416,334.87957075386976,0,12483.27190371335,-63.3105818384416,-13959.256773494395,3,0
620,998.2908059359834,0.0,36.017245061305346,7.355403615699238,80.06260500444668,320,3.1433265502633057,0.018681793275807334,0.15103722035526382,0,217.4485274442006,334.747449210412,0,12502.157578141352,-63.51762956800366,-13758.828524799914,3,0
630,998.2379766840213,0.0,36.58912708088647,7.35545639728636,80.06345359001887,320,3.08887892253772,0.01601314772304309,0.14685305151615127,0,216.09816119709467,333.38068787570865,0,12520.769807201472,-63.72312545427679,-13557.927175963125,4,0
640,998.1844320290211,0.0,37.16101735562923,7.355509894018146,80.06429886662256,320,3.6729932480491163,0.01604083227267214,0.14530732646262356,0,215.8599154666954,332.97111477486334,0,12539.107951317083,-63.92703337904367,-13356.560228500772,4,0
650,998.130177282158,0.0,37.73291599634175,7.355564100603724,80.06514028884479,320,4.384895453768534,0.012601944294433301,0.13359455145610022,0,215.5824,333.6693554191835,0,12557.171381119031,-64.12931636070894,-13154.735162334628,5,0
660,998.0752178252842,0.0,38.30482311300956,7.355619011681661,80.06598428790159,320,5.295035610914884,0.012787689392536872,0.1266410644139354,0,215.76793208928157,334.9135831092175,0,12574.95947741668,-64.32993654322604,-12952.459436467798,4,0
670,998.0195591103939,0.0,38.87673881478469,7.355674621820481,80.06684960686779,320,6.238145715272708,0.013391810930564992,0.11407011269790499,0,217.30296556772572,336.720873687748,0,12592.471631169834,-64.52885518588194,-12749.7404896442,5,0
680,997.9632066590993,0.0,39.44866320997482,7.355730925519189,80.06772890686074,320,7.125413487538653,0.014780348439735785,0.09862166239413854,0,218.3095994915863,338.1241237083054,0,12609.707243461593,-64.72603265404726,-12546.585740991819,3,0
690,997.9061660620873,0.0,40.02059640603258,7.3557879172078,80.06861548270408,320,7.580123867956053,0.015102433578731608,0.067113098275652,0,218.8334607200308,336.83489306860434,0,12626.665725472038,-64.92142841100728,-12343.002590649969,5,0
700,997.8484429785794,0.0,40.59253850954486,7.355845591247878,80.06948614001855,320,7.635796094622113,0.020485460697772944,0.06561788854351155,0,217.68732664276618,338.53984669842885,0,12643.346498452784,-65.11500101099587,-12138.998420381404,6,0
710,997.7900431357766,0.0,41.16448962622219,7.355903941933076,80.0703296279248,320,7.584440186361598,0.02228202414503673,0.08905932780335929,0,215.7311292502458,338.6362899717198,0,12659.748993702331,-65.30670809356216,-11934.580594169267,4,0
720,997.7309723283006,0.0,41.736449860888285,7.35596296348969,80.07117105014703,320,7.22901335078314,0.031150634022440057,0.10962037107294212,0,215.5824,337.815161853128,0,12675.87265254226,-65.4965063794067,-11729.756458799702,6,0
730,997.6712364176274,0.0,42.308419317469586,7.356022650077212,80.07201420398914,320,6.645288037217142,0.04051937437819098,0.13082949274880784,0,215.70707663272302,335.6272818833414,0,12691.71692629416,-65.68435166783146,-11524.533344430183,6,0
740,997.6108413315187,0.0,42.88039809898494,7.3560829957889,80.07285562621136,320,6.2835807358724844,0.0418710568292705,0.14594439047881436,0,215.5824,337.1975828368728,0,12707.281276257361,-65.87019883595566,-11318.918565144326,3,0
750,997.5497930634419,0.0,43.45238630753535,7.356143994652341,80.0737062341461,320,5.796713022685135,0.05144758594919688,0.14962301790287083,0,216.24377130114365,337.7307089049449,0,12722.565173687406,-66.05400183985522,-11112.91941949327,5,0
760,997.4880976719824,0.0,44.02438404429381,7.356205640630032,80.07458185874444,320,5.317703981058612,0.058523329536177275,0.15394475585874984,0,218.04497108045464,338.2144123389344,0,12737.568099775235,-66.23571371779236,-10906.54319102421,5,0
770,997.4257612802548,0.0,44.596391409495205,7.356267927619961,80.0754486269274,320,4.858462170309209,0.06482606960166565,0.15691269636852984,0,217.40730917331172,337.5059398469573,0,12752.2895456271,-66.41528659570744,-10699.79714879632,5,0
780,997.3627900753045,0.0,45.168408502426374,7.3563308494561985,80.07632648857228,320,4.619465899448379,0.06758459439842782,0.15641209092890496,0,218.20603843133512,339.53064672199184,0,12766.729012245161,-66.5926716951503,-10492.688547884589,4,0
790,997.2991903075026,0.0,45.74043542141615,7.356394399909492,80.07721467983409,320,4.529081681826168,0.0684167450263457,0.149595720164045,0,218.94977085015157,340.7669026267732,0,12780.886010508779,-66.76781934383632,-10285.22462987177,6,0
800,997.2349682899367,0.0,46.312472263825605,7.356458572687868,80.07812880317249,320,4.548149943525476,0.06996047669934789,0.15187562822222742,0,220.81688036450825,341.55877598868705,0,12794.760061156438,-66.94067898901481,-10077.41262332883,5,0
810,997.170130397787,0.0,46.8845191260383,7.356523361437242,80.07902085848882,320,4.711607766517239,0.06638499529261112,0.14021537966503295,0,219.22798277553233,339.6061589269458,0,12808.350694768353,-67.11119921384297,-9869.25974428436,5,0
820,997.1046830677169,0.0,47.456576103450665,7.35658875974203,80.07993336675314,320,5.147634593288609,0.06196398389387176,0.1242124988539823,0,220.70059503176194,341.0259708817602,0,12821.657451749681,-67.27932775696077,-9660.773196683065,5,0
830,997.0386327972292,0.0,48.02864329046248,7.356654761125775,80.08087114567574,320,5.555170162226488,0.05883091789187043,0.11875581633976541,0,222.5200824277546,340.6943291060941,0,12834.679882314378,-67.44501153546449,-9451.960172833871,6,0
840,996.9719861440399,0.0,48.600720780467455,7.356721359051767,80.08179427378734,320,5.922055504610819,0.054492343498880644,0.11088507343854799,0,221.46522403530653,340.7276107224373,0,12847.417546469613,-67.60819667147727,-9242.827853847768,4,0
850,996.9047497254314,0.0,49.172808665843846,7.356788546923682,80.08270093349955,320,6.071877258204775,0.045923453702873866,0.0988268136780755,0,220.27949927873664,341.65959721972615,0,12859.870014000828,-67.76882852251272,-9033.38341006588,6,0
860,996.8369302176116,0.0,49.7449070379452,7.356856318086217,80.08357360833575,320,6.365317782896308,0.04652102320456849,0.10567262519377099,0,217.8325882066366,341.90952670218235,0,12872.036864457341,-67.92685171582738,-8823.63400147789,4,0
870,996.768534355052,0.0,50.31701598709131,7.356924665825735,80.08443230907433,320,6.516928026040082,0.03961519531694877,0.09710714731251316,0,216.82645317690574,343.7479822603703,0,12883.917687138512,-68.08221018695053,-8613.586778131259,4,0
880,996.6995689298346,0.0,50.88913560255904,7.356993583370919,80.08530750437164,320,6.543567083312026,0.033462656798287846,0.09140966476446137,0,218.0140614064367,342.0672853016823,0,12895.512081080475,-68.2348472225749,-8403.24888053142,5,0
890,996.6300407909866,0.0,51.461265972573464,7.357063063893424,80.08616242294814,320,6.348258652926122,0.024813111453423166,0.08454093294595065,0,216.55413750772232,341.5176255885122,0,12906.819655043404,-68.38470550798226,-8192.627440033331,6,0
900,996.5599568438083,0.0,52.03340718429898,7.357133100508545,80.08701747988844,320,5.930294545999018,0.0186733740925415,0.09872175388561644,0,216.56409970245812,341.43244350529363,0,12917.840027499306,-68.53172717916561,-7981.729579224468,5,0
910,996.4893240491929,0.0,52.605559323830555,7.357203686275878,80.08789990476076,320,5.513975107067233,0.01735511451993331,0.08672103067064894,0,218.53459080755331,341.0196271586039,0,12928.572826620322,-68.67585387979696,-7770.562412299848,5,0
