Time_s,Alt_km,Lat_deg,Lon_deg,Vel_km_s,Battery_SOC_%,Battery_Temp_K,Att_Err_deg,RW_Momentum_Nms,Angular_Rate_deg_s,Eclipse,Solar_W,CPU_Temp_K,Link_Active,Range_km,Elevation_deg,Doppler_Hz,VerifiedCmds,Attack_Active
3040,980.3809445801244,-0.054485485056094185,174.68418837339843,7.372217189009533,80.02951121499423,250,6.1990939900180075,0.020414889174325705,0.059229472467613856,1,0,200,0,8928.017624347549,-35.620792186098406,31262.661767449306,6,0
3050,980.2671556714504,-0.054671091108873845,175.25875738410357,7.371790474261392,80.0274278816609,250,5.609311116450219,0.014565342426458796,0.07437130790460586,1,0,200,0,8885.356924852062,-35.34630044207684,31349.37926740709,5,0
3060,980.1514586874318,-0.05485822627984891,175.83330702683912,7.3714876519472305,80.02534454832757,250,4.70622472376204,0.010190848836088201,0.10274098892867738,1,0,200,0,8842.581370986027,-35.07164253315509,31431.216133358772,5,0
3070,980.039384306544,-0.05504605093469551,176.4078749519879,7.372027436061927,80.02326121499424,250,3.5867897703501326,0.01177441718302864,0.12504769253492012,1,0,200,0,8799.694664725184,-34.796778767289005,31512.488453960777,5,0
3080,979.9307249058666,-0.05521973814088889,176.98249266764043,7.372545573823914,80.0211778816609,250,2.3538040727074705,0.016021594802016433,0.13836291751222507,1,0,200,0,8756.696164891402,-34.52169360600436,31595.297888020286,5,0
3090,979.8227801428029,-0.05538981216817987,177.557147557203,7.372763670584397,80.01909454832759,250,1.3514843510856909,0.017909017281805273,0.1501348388835168,1,0,200,0,8713.5881498515,-34.24641303357612,31673.219225475535,4,0
3100,979.7172461566797,-0.055546109816540366,178.13184967047735,7.373540761500706,80.01701121499424,250,1.5012760056178254,0.019230481013224807,0.1491341329323444,1,0,200,0,8670.373232447799,-33.97092471821964,31752.18174634555,5,0
3110,979.6165924784136,-0.05568391894896255,178.706618798143,7.374273987478706,80.01492788166092,250,2.5663522118572213,0.019874591819707896,0.14135619947673753,1,0,200,0,8627.054126899307,-33.69520953487602,31826.12298633488,5,0
3120,979.5194226994709,-0.05581180930177117,179.28142486095942,7.374291268574199,80.01284454832758,250,3.8163353194846863,0.02089906696481927,0.13875356335012345,1,0,200,0,8583.635360779308,-33.41929519643477,31898.470165781975,4,0
3130,979.4233383886503,-0.055923939392315734,179.85623589602037,7.374207391836432,80.01076121499426,250,4.942367967452773,0.021566225909973223,0.12090267482473689,1,0,200,0,8540.120219818911,-33.14321058107667,31967.565629470042,4,0
3140,979.3264195081183,-0.05607136857523713,-179.56894502788654,7.374306193854604,80.00867788166093,250,5.869068037132511,0.021866851625234038,0.09773709246131145,1,0,200,0,8496.512843534307,-32.866985497384356,32033.82938538856,5,0
3150,979.2281384658245,-0.05626110287023743,-178.99412261885539,7.374096398505589,80.0065945483276,250,6.459866376444321,0.02450258965905442,0.062446208864798076,1,0,200,0,8452.816618130833,-32.59063194460371,32097.972386348083,6,0
3160,979.1303769017077,-0.056428800412089274,-178.4192894690113,7.374384100588934,80.00451121499427,250,6.77567867889585,0.031782935673093524,0.04600835341021706,1,0,200,0,8409.031779739329,-32.31411939766409,32163.873771350598,4,0
3170,979.0314705397586,-0.056567440324738885,-177.84443615438482,7.374418838068103,80.00242788166094,250,6.674774316317691,0.038164619741325886,0.029671188729959656,1,0,200,0,8365.159129331481,-32.03745370722867,32226.85313218635,5,0
3180,978.933120015392,-0.05669453380930079,-177.2695512339137,7.374992783364962,80.0003445483276,250,6.218983448935473,0.04432156698493411,0.053964341554567745,1,0,200,0,8321.203003120594,-31.76063161928238,32286.363184864695,6,0
3190,978.8351301507437,-0.056782784822409345,-176.69465688644274,7.374467696464791,79.99826121499427,250,5.522641525319556,0.05314816741901834,0.08911102781218072,1,0,200,0,8277.166573953538,-31.483659905967,32344.74517194679,5,0
3200,978.7399139509434,-0.05683956987443365,-176.11975086812558,7.375090732915194,79.99617788166094,250,4.605115309797981,0.05687876493033232,0.10847765143129973,1,0,200,0,8233.054873169092,-31.2065323745599,32396.78356107236,6,0
3210,978.6474118074839,-0.05688047358150383,-175.54480437861235,7.375323760673478,79.99409454832761,250,3.568411299074526,0.06044332469346803,0.12414352108854722,1,0,200,0,8188.869738007574,-30.929245522818,32452.546231233297,6,0
3220,978.5532627370167,-0.056880188588949596,-174.96982233658906,7.375813410088456,79.99201121499428,250,2.6251642380504054,0.06378087330853979,0.13430555129226388,1,0,200,0,8144.61046648799,-30.651820301542074,32505.57637623614,5,0
3230,978.4610037294951,-0.056839075634321695,-174.3948178643784,7.375710677943952,79.98992788166095,250,1.9954395964337603,0.06610814624537587,0.14539561607915238,1,0,200,0,8100.283765913348,-30.374249801954775,32551.51102975731,6,0
3240,978.3674227849124,-0.05677626210142552,-173.81978659617351,7.376318953247707,79.98784454832762,250,2.180268742747747,0.066280654794593,0.15421929577456991,1,0,200,0,8055.891636135606,-30.096560951920445,32601.593308581287,5,0
3250,978.2701996326241,-0.05668670377265165,-173.2447188572727,7.376454010241905,79.98576121499428,250,3.159905770924134,0.06501155051219745,0.14658751282726504,1,0,200,0,8011.434966474371,-29.818765399983352,32646.236062599997,5,0
3260,978.1705700823431,-0.05656533130983268,-172.66962387293776,7.37682173570004,79.98367788166097,250,4.266315514403062,0.060863866127613034,0.13419564784374288,1,0,200,0,7966.918511021694,-29.54086519317583,32689.327757827014,6,0
3270,978.0786560125925,-0.056428449828590854,-172.0945311444129,7.376191388285298,79.98159454832762,250,5.213871832282948,0.05411596252493345,0.11417968566756445,1,0,200,0,7922.355700499718,-29.26283134158123,32714.25356155531,5,0
3280,977.9962180205257,-0.0562951604005736,-171.5194795496374,7.375598100429198,79.9795112149943,250,6.146001058503376,0.05338652077069642,0.1032180528358237,1,0,200,0,7877.755400669064,-28.984685006319488,32744.3633617559,5,0
3290,977.9144425784843,-0.05614137538141895,-170.94445378077307,7.375363993291673,79.97742788166096,250,6.810255208622276,0.04518205838604524,0.081598769123834,1,0,200,0,7833.1129345714335,-28.706463961427744,32776.13269280088,4,0
3300,977.8316312545248,-0.05595776661184381,-170.36943916820985,7.375149018039694,79.97534454832764,250,7.18216266165301,0.03646333775177474,0.05803732645302087,1,0,200,0,7788.4292653819575,-28.428173511083376,32804.82707868293,4,0
3310,977.7503466841472,-0.05576850143258148,-169.7943978824462,7.375878896759411,79.97326121499431,250,7.176022998418331,0.026704003445176545,0.03977762827126046,1,0,200,0,7743.708370346388,-28.14979659145568,32830.727492257094,4,0
3320,977.6717611089698,-0.05559074258385713,-169.21931397863253,7.376084436902202,79.97117788166098,250,7.076359159991883,0.026673473714535212,0.023146762510378366,1,0,200,0,7698.954679813434,-27.871331974757158,32852.968058372746,4,0
3330,977.5946990161356,-0.055405415201365195,-168.64421459668222,7.376117413934448,79.96909454832765,250,6.6359463706723725,0.020391561980387884,0.046630930527207314,1,0,200,0,7654.172359241552,-27.59279932003335,32872.74614961792,4,0
3340,977.5174486471888,-0.05519539750757712,-168.0690959451338,7.376427936979105,79.96701121499432,250,6.0486835290042436,0.02224790776679912,0.059340631840399796,1,0,200,0,7609.363003472656,-27.31420747688316,32892.637635564475,3,0
3350,977.4389272913795,-0.0549946345421193,-167.49395593472073,7.376506474508615,79.96492788166098,250,5.0914549837107055,0.01918425656625767,0.098817836770369,1,0,200,0,7564.531928609909,-27.03558238901429,32904.60779227354,4,0
3360,977.3587088846052,-0.05481523518230786,-166.91878930477094,7.376954755796051,79.96284454832767,250,3.8029740164707055,0.018726831018621392,0.13281960155576955,1,0,200,0,7519.6834072001,-26.75693701420954,32918.23528520734,6,0
3370,977.27685484635,-0.054641233436541585,-166.34359554901172,7.3770367721817465,79.96076121499432,250,2.3661544793557163,0.020190468048066644,0.15483886975151515,1,0,200,0,7474.820747570385,-26.47827339846452,32925.351944520495,4,0
3380,977.1939490634095,-0.05446367568307624,-165.768404160484,7.376731508532304,79.958677881661,250,1.267495107264979,0.022067020641672496,0.16173493489440846,1,0,200,0,7429.950414393737,-26.199607919345894,32929.50276834005,4,0
3390,977.1107849733489,-0.054283743235259446,-165.19322497849734,7.3765536903537114,79.95659454832766,250,1.657248460221602,0.02111824566577442,0.16066551273252333,1,0,200,0,7385.078169079751,-25.92095026485136,32928.13708848521,4,0
3400,977.0304419043805,-0.054084666991245964,-164.61804440437987,7.376602940169668,79.95451121499434,250,3.0117785657014164,0.021127077412647497,0.16207375934851367,1,0,200,0,7340.208315057572,-25.642277968116396,32925.98231380757,4,0
3410,976.9514163303656,-0.053883242057269784,-164.04284916905672,7.376770767926243,79.95242788166101,250,4.329066702207027,0.017523076213952847,0.1428908839248526,1,0,200,0,7295.3444927425735,-25.363609780575796,32919.26606029912,6,0
3420,976.8703237855407,-0.05369939711464578,-163.46763159672537,7.377017640098167,79.95034454832768,250,5.406999350768609,0.014563601889642555,0.11580685794294895,1,0,200,0,7250.489939331464,-25.084980968318156,32912.37500499857,5,0
3430,976.7933548180999,-0.053516341018684424,-162.89243684654454,7.376017563615137,79.94826121499435,250,6.19518570441684,0.013740866057130473,0.08542444421673427,1,0,200,0,7205.655701492412,-24.806379143159404,32889.44616664887,4,0
3440,976.7223896133337,-0.05335942132133287,-162.31729244129463,7.375582856291679,79.94617788166101,250,6.532639400081137,0.018021431685634758,0.051760889253409784,1,0,200,0,7160.851530320404,-24.527826514365135,32868.23078594456,5,0
3450,976.6516470955994,-0.053219339435461505,-161.74216651452923,7.375400615730675,79.94409454832768,250,6.540838003064564,0.02553936765074658,0.03290586057427347,1,0,200,0,7116.075723128302,-24.249351521619435,32847.809834924876,6,0
3460,976.5815172886687,-0.05306452578138739,-161.16702945303464,7.375727255587121,79.94201121499437,250,6.381909765614522,0.03145694358961152,0.024012886840408025,1,0,200,0,7071.32919461091,-23.970936636620255,32825.232793783594,3,0
3470,976.5113826483957,-0.05290084837414529,-160.5918564434695,7.376182338730173,79.93992788166102,250,5.92902736260419,0.039713611016879355,0.050338539915316595,1,0,200,0,7026.615134086731,-23.692588692369245,32800.144146094404,5,0
3480,976.4417611378667,-0.05272753984847094,-160.01665562917475,7.376299178416909,79.9378445483277,250,5.136367250973443,0.04645378240789442,0.08184582166834263,1,0,200,0,6981.939655118246,-23.414321091151347,32768.59971072988,5,0
3490,976.3773669435977,-0.05255433121329268,-159.4414260374657,7.3767811643956716,79.93576121499436,250,4.232119850932579,0.050264657563739566,0.09318239066454621,1,0,200.12018112541193,0,6937.311492076384,-23.13612002112877,32730.66459823568,5,0
3500,976.315708880501,-0.05240231292809294,-158.86615143956325,7.377332651933552,79.93367788166104,250,3.2637827276403737,0.0514259525920522,0.10856560400642648,1,0,200,0,6892.734710113548,-22.858016586568752,32693.187165861946,5,0
3510,976.2497258331096,-0.05228012919441481,-158.2908385549403,7.377636319799946,79.93159454832771,250,2.2581806447726973,0.055455868940987675,0.12942767939242997,1,0,200,0,6848.211740520615,-22.580079807627083,32651.681824792366,6,0
3520,976.1826101132147,-0.05216749464965883,-157.7155078976611,7.377651019874698,79.92951121499438,250,1.6424142107513826,0.058137180874204775,0.13564856718738003,1,0,200,0,6803.750415344748,-22.302306163255118,32602.69986970478,3,0
3530,976.1231969197797,-0.05202107740589748,-157.14015079554704,7.378181539778003,79.92742788166105,250,2.025796898837689,0.0582109860765131,0.13700527377320534,1,0,200,0,6759.358136099799,-22.024629394723974,32550.312477517145,4,0
3540,976.0706124641374,-0.0518217918984241,-156.5647721392251,7.378096520361999,79.92534454832771,250,2.934355872802578,0.05702237104856305,0.12853060574851258,1,0,200,0,6715.039230584271,-21.747065146083685,32495.025515865596,5,0
3550,976.0206792702711,-0.05158099463938637,-155.98936127228882,7.378903094912235,79.92326121499438,250,3.8415958678476296,0.053702711290958126,0.11099837386031146,1,0,200,0,6670.797083120261,-21.469658434247908,32437.612982239938,5,0
3560,975.9777759633871,-0.05131778498758186,-155.41396011994547,7.377750936016795,79.92117788166105,250,4.5755590249558455,0.0497770278341325,0.08717255428359671,1,0,200,0,6626.644862864848,-21.19242515267136,32363.063676171885,5,0
3570,975.9408033784912,-0.05104935419269909,-154.83861679715082,7.377342911739266,79.91909454832772,250,5.131702986833721,0.04656747899553938,0.06754498147904993,1,0,200,0,6582.592959660763,-20.915421931133256,32290.355405491533,5,0
3580,975.9066739400841,-0.050763273489168134,-154.2633075867582,7.376804134758419,79.91701121499439,250,5.382121403370327,0.04151094072651211,0.046667248006121285,1,0,200,0,6538.643158786669,-20.63867303428552,32213.200658565373,6,0
3590,975.8731468645838,-0.050451008705960906,-153.68801496849653,7.37685261220124,79.91492788166106,250,5.586827316895079,0.0413399117076948,0.04188575291220275,1,0,200,0,6494.798630895615,-20.36220291241488,32135.823304651687,4,0
3600,975.8364891493293,-0.050099748726037945,-153.11274683343962,7.37610772340159,79.91284454832773,250,5.494496076282312,0.03567585878433765,0.04291420225229476,1,0,200,0,6451.063444344806,-20.086058484293808,32052.73650708336,5,0
3610,975.7957725345823,-0.04968886767786736,-152.53749595863235,7.376333704085,79.9107612149944,250,5.132951488739509,0.030179782968073204,0.05705717405557518,1,0,200,0,6407.441710791559,-19.810257106171573,31969.268725826085,6,0
3620,975.7529692132093,-0.04924334799979452,-151.96224198900632,7.376102357041568,79.90867788166106,250,4.540262242471532,0.027069283330003423,0.07909284257934969,1,0,200,0,6363.941647791498,-19.534810568789833,31874.1428276914,5,0
3630,975.7072418359458,-0.048845516232850855,-151.38697677864167,7.37653536880596,79.90659454832775,250,3.8074691015690285,0.024156177263797367,0.09448471538309972,1,0,200,0,6320.575167617939,-19.25978512793055,31773.163794954606,6,0
3640,975.660082221334,-0.04848760419411334,-150.81168540922005,7.376675335030873,79.9045112149944,250,2.9578390061848365,0.02254032830284423,0.11285123501352985,1,0,200,0,6277.348682794384,-18.985186769263905,31668.67508099921,6,0
3650,975.616710909484,-0.04811970148438145,-150.23635851885442,7.377354052688128,79.90242788166108,250,2.1946509937399887,0.020584414006718784,0.1255054653216277,1,0,200,0,6234.268151942283,-18.71097680208536,31558.90869950083,5,0
3660,975.5770363952688,-0.047750035010588526,-149.661002742146,7.377333669708633,79.90034454832774,250,2.0024612717285444,0.020906730973540566,0.13050578505509147,1,0,200,0,6191.342070634394,-18.43719155546231,31441.998397364412,4,0
3670,975.5392717396035,-0.047361496373486626,-149.08564327070368,7.377371764698753,79.89826121499442,250,2.4502821869717004,0.01962661713082518,0.1217743856746215,1,0,200,0,6148.577604142859,-18.163878440273873,31321.695889098217,3,0
3680,975.5000634026865,-0.04693971803031114,-148.5102969239613,7.376923495976103,79.89617788166109,250,3.319013145838487,0.019398868523705204,0.12277834623444314,1,0,200,0,6105.980726245825,-17.891095841784633,31196.035303870347,4,0
3690,975.4587734142397,-0.04649098497393316,-147.93497841524103,7.3765756383796655,79.89409454832776,250,4.146861133546616,0.016440115571369946,0.1055491378482317,1,0,200,0,6063.560491108648,-17.61889210278753,31062.409371047444,5,0
3700,975.4180509497764,-0.04604340169446266,-147.359675063701,7.376452026102725,79.89201121499443,250,4.855693060643496,0.01590304373382657,0.09206359034721097,1,0,200,0,6021.327626993533,-17.34728930482354,30920.998172431606,5,0
3710,975.3816046602751,-0.04560205983470036,-146.78438806004908,7.376075180128073,79.8899278816611,250,5.310730319533396,0.015162852633986807,0.07486754633456809,1,0,200,0,5979.292899609448,-17.076297560618826,30771.592316230046,5,0
3720,975.3474390338606,-0.04515336848866919,-146.20910551990968,7.376271926257407,79.88784454832776,250,5.427653782195091,0.01751012564203926,0.06524509601367759,1,0,200,0,5937.461636709623,-16.80595783997115,30622.35297273311,5,0
3730,975.312677890859,-0.044700120420745074,-145.63381745732624,7.376145474612994,79.88576121499445,250,5.314080393494854,0.02428014003254514,0.07899878260036027,1,0,200,0,5895.840268592112,-16.536329526091023,30463.516021329175,4,0
3740,975.2810372017329,-0.04423414958108183,-145.05853531056306,7.376052239786145,79.8836778816611,250,4.877766704297489,0.03159864870528488,0.09742718450061469,1,0,200,0,5854.43975723455,-16.26742532481756,30298.182783202818,6,0
3750,975.2510969327996,-0.04373601369047685,-144.48324725856494,7.376238526959031,79.88159454832778,250,4.516741499880576,0.03346041990172869,0.11426759482566483,1,0,200,0,5813.265782221854,-15.999284067901156,30131.0151236836,4,0
3760,975.2209203251605,-0.043209284003104836,-143.90795124635898,7.376195920548219,79.87951121499444,250,4.443681018957144,0.03346041990172869,0.11428622216867367,1,0,200,0,5772.326436155759,-15.731967474706456,29953.79931335563,2,0
3770,975.1886391940434,-0.04266338326905646,-143.33263618690341,7.376667707218318,79.87742788166112,250,4.482959152115192,0.03679337032673144,0.11725358288807197,1,0,200,0,5731.629886981597,-15.46553824036006,29774.63773738058,5,0
3780,975.1558476193277,-0.04210303629675013,-142.7572954171595,7.376786093846037,79.87534454832779,250,4.534785075306379,0.03955003286977145,0.09772403463247754,1,0,200,0,5691.186357195474,-15.200032282573908,29582.420254123015,4,0
3790,975.1276536185069,-0.04156219775359012,-142.18196604095132,7.376312726091712,79.87326121499446,250,4.658257769307872,0.03770894588821069,0.07643522199289704,1,0,200,0,5651.013617917631,-14.935493428420997,29377.188470074787,4,0
3800,975.105516593645,-0.041074842718562515,-141.60663850741264,7.376686110855309,79.87117788166113,250,4.819443329495026,0.036871586621679324,0.06546972197784592,1,0,200,0,5611.124396019819,-14.671976720873996,29166.24950110287,4,0
3810,975.0884887889406,-0.0406090496103395,-141.03130630921416,7.3763939934061575,79.8690945483278,250,4.7039509396661545,0.041476106374634565,0.06411941842281119,1,0,200,0,5571.525117164226,-14.409525725962382,28951.667086921807,6,0
3820,975.0765867375294,-0.04014302800332435,-140.4559569727132,7.377094727683324,79.86701121499446,250,4.57326868562897,0.04590649082646159,0.07341053677496075,1,0,200,0,5532.223301820803,-14.148180574776498,28729.59675098937,4,0
3830,975.0722881623315,-0.03967954231204559,-139.88054682803283,7.377936147918802,79.86492788166113,250,4.28242553076023,0.050372589768643054,0.08594241908582481,1,0,200,0,5493.227927294388,-13.887961642994501,28501.88651720782,5,0
3840,975.0698806556711,-0.03920229239743493,-139.30511231677409,7.3777196857588825,79.8628445483278,250,3.9727765641528117,0.050960793753629885,0.08581365958223529,1,0,200,0,5454.5475801781095,-13.628989192616746,28267.268981859208,6,0
3850,975.0687935034948,-0.03868325175427246,-138.72971463543746,7.376983290234777,79.86076121499448,250,3.6057943730519,0.05352254945347804,0.10120921229682224,1,0,200,0,5416.194348491435,-13.371345462666685,28021.777875388605,5,0
3860,975.0670343851443,-0.038125993115735966,-138.1543227321625,7.377577569916354,79.85867788166114,250,3.188793238110473,0.05404816000568384,0.11226131095305343,1,0,200,0,5378.176198204336,-13.11510452258996,27775.41210813411,6,0
3870,975.0636234050153,-0.037550466158694694,-137.5788867181012,7.378102894064064,79.85659454832782,250,2.9716071569946303,0.05407386892020953,0.11964260310500024,1,0,200,0,5340.502107148323,-12.860336297023396,27516.774514580968,6,0
3880,975.0618595623537,-0.03695164230117839,-137.00341767484207,7.378423613030425,79.85451121499447,250,3.090877205744929,0.05474331100691666,0.12980089764315228,1,0,200,0,5303.185443982024,-12.607087627849968,27250.81281121182,4,0
3890,975.0577313332487,-0.036337011687169185,-136.4279599962969,7.377806560435331,79.85242788166116,250,3.4862766748756417,0.05177243764784504,0.12489266153078958,1,0,200,0,5266.239047719879,-12.35549647023974,26973.355548645526,6,0
3900,975.0498505995174,-0.035731210801888215,-135.8525120575797,7.3781626099001985,79.85034454832783,250,4.025139650995948,0.04742177875196166,0.1066806143383452,1,0,200,0,5229.675866318414,-12.10567073750791,26688.30695760084,6,0
3910,975.0404265500865,-0.035144818607163335,-135.27704905695103,7.378171943920385,79.8482612149945,250,4.569381775783026,0.04259342437513098,0.08963435922819371,1,0,200,0,5193.508299601638,-11.857670196518903,26392.70905588163,3,0
3920,975.0303822456071,-0.03457048011267883,-134.70159233978782,7.377983870066817,79.84617788166116,250,5.215342999140616,0.04268677312704723,0.09041535702548702,1,0,200,0,5157.749566270111,-11.611578339092606,26088.258882878774,4,0
3930,975.0238365126625,-0.03398873535724165,-134.12617164292814,7.377225583533182,79.84409454832783,250,5.637414557981848,0.03651686322782943,0.06760864302461156,1,0,200,0,5122.41407281163,-11.367446633887928,25771.525784722737,6,0
3940,975.0255446080755,-0.03338831296305792,-133.55075994207496,7.377750278959331,79.8420112149945,250,5.8134446885338,0.029627576681193507,0.04445646964496606,1,0,200,0,5087.513899014542,-11.125302912560073,25449.272630737414,4,0
3950,975.0321725520953,-0.03273185287995954,-132.97535208707725,7.377139069445933,79.83992788166117,250,5.814974340058356,0.029268838378042974,0.022796183429336814,1,0,200,0,5053.055988648777,-10.885247419617329,25122.480601127565,5,0
3960,975.0408287454657,-0.03201943543691492,-132.39998758088777,7.37665673148172,79.83784454832784,250,5.511522730894035,0.026281067329924048,0.0340914723305046,1,0,200,0,5019.053683427336,-10.647421895599587,24780.544126031964,5,0
3970,975.0471348500469,-0.03130379840277522,-131.8246674439905,7.376020001290369,79.8357612149945,250,4.962527020699356,0.028571561035407242,0.06481547191008824,1,0,200,0,4985.522250157826,-10.412004848710165,24431.38878192658,3,0
3980,975.0467607979817,-0.03062519864630251,-131.24940187356225,7.37526323051354,79.83367788166117,250,4.289832985357568,0.024137396297032557,0.0723982194137142,1,0,200,0,4952.4766203877425,-10.179175700815732,24067.512219296877,4,0
3990,975.0408473885527,-0.029983698146491346,-130.67414519289562,7.37578269289381,79.83159454832784,250,3.289985230982685,0.02181266833745933,0.10525381235100581,1,0,200,0,4919.927867724966,-9.949015870901395,23702.07283632937,4,0
4000,975.0337175227623,-0.02937232344624139,-130.09887402535952,7.375618645965084,79.82951121499453,250,2.337702844248448,0.021725158227271918,0.10493059223211935,1,0,200,0,4887.889558232039,-9.7215826498954,23318.33912148007,4,0
4010,975.0291671582963,-0.028758753247173148,-129.52359829163876,7.375886580062483,79.82742788166118,250,1.5077526675511232,0.021498023164933114,0.10416197559681843,1,0,200,0,4856.374541444256,-9.496936530677589,22934.038597453917,3,0
4020,975.0281587148238,-0.028131737153885623,-128.94832457277207,7.375562446390155,79.82534454832786,250,1.0369744020154554,0.019288623590085444,0.10504342313157417,1,0,200,0,4825.396023566486,-9.275181030737999,22530.921926539282,5,0
4030,975.0235529941565,-0.027518274332359316,-128.3730926865501,7.374814511324597,79.82326121499452,250,1.4030406361708452,0.017588433699451483,0.10535476719082991,1,0,200,0,4794.968500404008,-9.0565441026562,22125.39159167036,6,0
4040,975.0106587336904,-0.026896604366413255,-127.79788861887644,7.37483016249258,79.8211778816612,250,2.194792954388484,0.01717231784005877,0.10285859306869337,1,0,200,0,4765.100244628639,-8.841179186312303,21710.044281033377,4,0
4050,974.9944694874102,-0.026241031533080265,-127.22265316203227,7.375588229932826,79.81909454832787,250,3.1399492537466975,0.01690639228221091,0.1042701844920287,1,0,200,0,4735.801936491137,-8.629123858897332,21288.85328631548,4,0
4060,974.9787300178632,-0.02555589759964518,-126.64738629645836,7.375603880924102,79.81701121499454,250,3.983998597973636,0.016256327998659496,0.0913937263952659,1,0,200,0,4707.089702693479,-8.42047362644706,20849.88711705912,4,0
4070,974.96377084306,-0.02485647966328719,-126.07211819696265,7.375589744738183,79.8149278816612,250,4.723203620432893,0.0195662617788887,0.0782861211480517,1,0,200,0,4678.98049823956,-8.215380291404607,20403.80589574425,4,0
4080,974.9460250529191,-0.024143250136058014,-125.49685969409408,7.3753289884421145,79.81284454832787,250,5.175483324387021,0.020186802619533414,0.05354142320647956,1,0,200,0,4651.486827937778,-8.014021520573504,19946.48900949337,6,0
4090,974.9245006287729,-0.023417453176593103,-124.92161854270132,7.375103660203348,79.81076121499454,250,5.41994276778184,0.018956724400592023,0.04699723166198882,1,0,200,0,4624.622417611174,-7.8165501492963125,19480.25548536038,5,0
4100,974.9055824417555,-0.022638973013213277,-124.3463749178085,7.375349521921109,79.80867788166123,250,5.304349645532367,0.025054189270459364,0.05281637735516319,1,0,200,0,4598.399315539636,-7.623002228468107,19005.23234002812,6,0
4110,974.8882517736374,-0.021822710966907743,-123.77109432829651,7.3760214863261755,79.80659454832788,250,5.240628016276143,0.025054189270459364,0.052833491649558535,1,0,200,0,4572.830668740086,-7.433529927791648,18519.703026337425,1,0
4120,974.8676933259503,-0.02099411232245896,-123.19580141392872,7.375628038684924,79.80451121499456,250,5.141090902911187,0.026079633816447675,0.07163074473727686,1,0,200,0,4547.931423255465,-7.248356806802154,18022.832557961337,4,0
4130,974.8438016476575,-0.02016183944507302,-122.62053264240934,7.375358447164746,79.80242788166122,250,4.864247571312747,0.03318996535099128,0.07143071790934066,1,0,200,0,4523.717572149869,-7.067648531928134,17513.760884767107,4,0
4140,974.8152100498965,-0.019302579585146404,-122.04527950343908,7.375177066312524,79.8003445483279,250,4.406124596451695,0.0402479775889423,0.08653090118449332,1,0,200,0,4500.199116192873,-6.891546531027265,17002.242710023067,6,0
4150,974.7827675054114,-0.01840744563884786,-121.47003687115857,7.375027546947712,79.79826121499457,250,4.079227643334487,0.040224467678267685,0.0853113737771313,1,0,200,0,4477.3886735456235,-6.720180791467497,16474.62194975144,5,0
4160,974.7479555100908,-0.017515521481438395,-120.89480478457361,7.374839777056561,79.79617788166124,250,3.894985025931558,0.040330373169610044,0.08372272935221012,1,0,200,0,4455.304217342694,-6.553713674867865,15936.74759572679,4,0
4170,974.7110049594139,-0.01661324607292197,-120.31956096924212,7.375256205868382,79.7940945483279,250,3.7383126487529803,0.04531646610229004,0.09572114615249777,1,0,200,0,4433.956683180657,-6.392274310225266,15393.051211850967,5,0
4180,974.6722042508163,-0.015703048863561327,-119.74430369843378,7.375109791046652,79.79720430388346,250,3.7157832078234585,0.049181836077966855,0.10448026564717394,0,378.90239999999994,216.86390575462897,0,4413.359319054327,-6.2360095307510175,14835.788428212201,3,0
4190,974.62980441526,-0.014799064260516871,-119.16906837282016,7.374613463080601,79.80005296885805,250,3.785407308764843,0.05264727628282399,0.10553105701191717,0,360.1038781709732,233.10948578443248,0,4393.526610213705,-6.085107433174596,14270.836533922016,4,0
4200,974.5892762185331,-0.013886161992761353,-118.59383036708772,7.375088674480436,79.80265917030304,250,3.8508885109085123,0.05194040623637826,0.0897884207659573,0,342.64650403925003,247.19689198325472,0,4374.471244998223,-5.939634120290082,13694.865363687077,3,0
4210,974.5533804640281,-0.012964429865807061,-118.01858252985804,7.374792816454215,79.80504946751277,250,3.77396176480154,0.051691783679807396,0.08092534941558364,0,327.10139909970144,260.8691580025741,0,4356.206512678437,-5.799700895977068,13110.52546805158,5,0
4220,974.5149347082661,-0.012069854460488057,-117.44335989158688,7.37437026066804,79.80721336983791,262.54717536710524,3.6167567108612295,0.05382464862867199,0.09321609399023123,0,310.80096741029575,272.84913805197186,0,4338.745478826328,-5.6655693072137225,12515.33667875272,6,0
4230,974.476504737906,-0.011195501570515526,-116.86815905526558,7.374150141126716,79.80920687633994,273.8150843162481,3.577252444113971,0.051873773720445694,0.08419339480139588,0,298.53246814646906,284.2043485679151,0,4322.0999884324965,-5.537343598027701,11913.603252401708,5,0
4240,974.4441452711035,-0.010319610921285223,-116.29296449084241,7.374137521408536,79.8110501081605,283.75242548644127,3.5290992338036746,0.05296033421344698,0.09605237807732847,0,287.71269108036273,294.7680890193345,0,4306.281361993726,-5.4150694342094265,11301.795267589976,5,0
4250,974.4153289700353,-0.009464896734359515,-115.71776699095835,7.37416583113347,79.81276054899539,292.5336074919772,3.682542865179423,0.053230175652537556,0.10118342828934147,0,278.1517401127352,303.78394593413344,0,4291.301198484451,-5.298925644643397,10683.057544741518,3,0
4260,974.3874220501621,-0.008628329789806558,-115.14256403651517,7.374219436277862,79.81432159964629,302.41245874813933,3.8581631950538675,0.04985122867091646,0.10211479081672097,0,267.39564686502587,310.01580482399436,0,4277.16808114533,-5.189069040285024,10058.657807691658,5,0
